attempt_id,student_id,question_id,topic,difficulty,timestamp,selected_option,is_correct,time_taken_seconds
A000033,S001,Q0044,Statistics,3.0,2026-09-02 13:30:57,d,0,46.0
A002799,S034,Q0099,RNN,2.0,2026-09-02 13:49:57,a,1,35.0
A001148,S014,Q0005,Math_Basics,3.0,2026-09-02 13:59:57,d,0,55.0
A002400,S029,Q0028,Data_Structures,5.0,2026-09-02 14:01:57,c,0,53.0
A002137,S026,Q0097,RNN,2.0,2026-09-02 14:14:57,b,1,26.0
A000721,S009,Q0019,Python,5.0,2026-09-02 14:17:57,a,0,80.0
A002138,S026,Q0094,CNN,5.0,2026-09-02 14:22:57,b,0,58.0
A000909,S011,Q0122,NLP,5.0,2026-09-02 14:34:57,a,0,39.0
A001152,S014,Q0067,ML,3.0,2026-09-02 14:40:57,c,0,54.0
A002726,S033,Q0064,ML,1.0,2026-09-02 14:41:57,a,1,20.0
A000453,S006,Q0100,RNN,3.0,2026-09-02 14:56:57,b,1,37.0
A000986,S012,Q0011,Math_Basics,1.0,2026-09-02 14:59:57,a,0,20.0
A002968,S036,Q0126,NLP,2.0,2026-09-02 15:05:57,b,1,29.0
A001474,S018,Q0119,LSTM,4.0,2026-09-02 15:11:57,c,0,71.0
A002405,S029,Q0045,Statistics,1.0,2026-09-02 15:11:57,b,1,23.0
A003047,S037,Q0011,Math_Basics,1.0,2026-09-02 15:11:57,c,1,21.0
A000723,S009,Q0049,AI_Basics,4.0,2026-09-02 15:18:57,a,1,70.0
A000725,S009,Q0102,RNN,2.0,2026-09-02 15:27:57,a,1,36.0
A001900,S023,Q0019,Python,5.0,2026-09-02 15:36:57,b,1,50.0
A000365,S005,Q0033,Data_Structures,2.0,2026-09-02 15:37:57,b,1,43.0
A003045,S037,Q0028,Data_Structures,5.0,2026-09-02 15:51:57,a,0,70.0
A001323,S016,Q0041,Statistics,4.0,2026-09-02 16:15:57,b,1,47.0
A000632,S008,Q0111,LSTM,1.0,2026-09-02 16:20:57,c,0,36.0
A003306,S040,Q0069,ML,5.0,2026-09-02 16:22:57,b,0,49.0
A001815,S022,Q0112,LSTM,3.0,2026-09-02 16:37:57,a,1,36.0
A000988,S012,Q0079,Neural_Networks,5.0,2026-09-02 16:57:57,b,1,48.0
A001237,S015,Q0123,NLP,3.0,2026-09-02 16:59:57,a,1,34.0
A001399,S017,Q0043,Statistics,4.0,2026-09-02 17:02:57,c,1,43.0
A000364,S005,Q0020,Python,2.0,2026-09-02 17:07:57,c,1,33.0
A000285,S004,Q0005,Math_Basics,3.0,2026-09-02 17:08:57,a,1,47.0
A000636,S008,Q0125,NLP,1.0,2026-09-02 17:09:57,d,0,31.0
A003230,S039,Q0008,Math_Basics,5.0,2026-09-02 17:20:57,b,0,67.0
A001564,S019,Q0017,Python,2.0,2026-09-02 17:24:57,b,1,29.0
A000120,S002,Q0087,CNN,1.0,2026-09-02 17:24:57,b,1,14.0
A002315,S028,Q0123,NLP,3.0,2026-09-02 17:30:57,a,1,40.0
A000811,S010,Q0073,Neural_Networks,5.0,2026-09-02 17:32:57,b,0,97.0
A001149,S014,Q0016,Python,3.0,2026-09-02 17:38:57,b,0,40.0
A000283,S004,Q0010,Math_Basics,2.0,2026-09-02 17:57:57,b,1,34.0
A002403,S029,Q0052,AI_Basics,3.0,2026-09-02 18:03:57,b,1,29.0
A001974,S024,Q0107,RNN,1.0,2026-09-02 18:04:57,a,1,14.0
A000809,S010,Q0109,LSTM,4.0,2026-09-02 18:20:57,d,0,59.0
A002969,S036,Q0001,Math_Basics,5.0,2026-09-02 18:24:57,a,0,74.0
A000635,S008,Q0066,ML,2.0,2026-09-02 18:29:57,a,1,37.0
A001734,S021,Q0088,CNN,2.0,2026-09-02 18:36:57,b,1,41.0
A002967,S036,Q0096,CNN,3.0,2026-09-02 18:37:57,c,0,54.0
A002877,S035,Q0063,ML,2.0,2026-09-02 18:37:57,c,0,35.0
A003051,S037,Q0132,NLP,3.0,2026-09-02 18:43:57,c,0,53.0
A000984,S012,Q0113,LSTM,5.0,2026-09-02 19:00:57,b,1,48.0
A001477,S018,Q0016,Python,3.0,2026-09-02 19:01:57,d,0,54.0
A001732,S021,Q0129,NLP,1.0,2026-09-02 19:03:57,b,1,19.0
A001146,S014,Q0080,Neural_Networks,2.0,2026-09-02 19:15:57,d,0,37.0
A001475,S018,Q0054,AI_Basics,4.0,2026-09-02 19:16:57,c,0,51.0
A002227,S027,Q0015,Python,2.0,2026-09-02 19:19:57,b,1,23.0
A000552,S007,Q0122,NLP,5.0,2026-09-02 19:23:57,d,0,64.0
A000985,S012,Q0056,AI_Basics,1.0,2026-09-02 19:26:57,b,1,11.0
A002728,S033,Q0019,Python,5.0,2026-09-02 19:35:57,b,1,42.0
A002132,S026,Q0057,AI_Basics,1.0,2026-09-02 19:43:57,a,1,
A000205,S003,Q0065,ML,1.0,2026-09-02 19:46:57,b,1,24.0
A003226,S039,Q0059,AI_Basics,4.0,2026-09-02 20:16:57,b,0,59.0
A002473,S030,Q0070,ML,5.0,2026-09-02 20:25:57,d,0,55.0
A002062,S025,Q0124,NLP,2.0,2026-09-02 20:26:57,a,1,15.0
A000366,S005,Q0116,LSTM,1.0,2026-09-02 20:34:57,b,1,31.0
A000724,S009,Q0077,Neural_Networks,2.0,2026-09-02 20:58:57,a,1,38.0
A003231,S039,Q0049,AI_Basics,4.0,2026-09-02 21:02:57,c,0,63.0
A001975,S024,Q0127,NLP,3.0,2026-09-02 21:23:57,b,1,38.0
A002133,S026,Q0059,AI_Basics,4.0,2026-09-02 21:24:57,a,1,41.0
A001655,S020,Q0097,RNN,2.0,2026-09-02 21:24:57,b,1,21.0
A003130,S038,Q0101,RNN,1.0,2026-09-02 21:25:57,b,1,32.0
A000203,S003,Q0123,NLP,3.0,2026-09-02 21:32:57,d,0,55.0
A003307,S040,Q0062,ML,2.0,2026-09-02 21:36:57,a,1,29.0
A000204,S003,Q0100,RNN,3.0,2026-09-02 21:50:57,b,1,52.0
A002225,S027,Q0097,RNN,2.0,2026-09-02 21:51:57,b,1,31.0
A001902,S023,Q0046,Statistics,3.0,2026-09-02 21:54:57,c,1,53.0
A000282,S004,Q0130,NLP,2.0,2026-09-02 21:56:57,d,0,43.0
A002131,S026,Q0114,LSTM,2.0,2026-09-02 21:58:57,c,1,23.0
A003309,S040,Q0056,AI_Basics,1.0,2026-09-02 22:02:57,b,1,25.0
A002724,S033,Q0058,AI_Basics,5.0,2026-09-02 22:02:57,d,0,55.0
A003227,S039,Q0062,ML,2.0,2026-09-02 22:14:57,d,0,49.0
A002058,S025,Q0108,RNN,5.0,2026-09-02 22:14:57,b,1,48.0
A002800,S034,Q0089,CNN,1.0,2026-09-02 22:21:57,b,1,26.0
A000548,S007,Q0082,Neural_Networks,2.0,2026-09-02 22:31:57,c,0,42.0
A002135,S026,Q0029,Data_Structures,1.0,2026-09-02 22:38:57,b,1,15.0
A000207,S003,Q0018,Python,1.0,2026-09-02 22:51:57,b,1,27.0
A001976,S024,Q0020,Python,2.0,2026-09-02 22:53:57,c,1,28.0
A002056,S025,Q0017,Python,2.0,2026-09-02 23:01:57,b,1,42.0
A000032,S001,Q0130,NLP,2.0,2026-09-02 23:08:57,a,1,38.0
A001656,S020,Q0058,AI_Basics,5.0,2026-09-02 23:10:57,a,0,64.0
A001067,S013,Q0073,Neural_Networks,5.0,2026-09-02 23:23:57,c,0,69.0
A001066,S013,Q0020,Python,2.0,2026-09-02 23:25:57,a,0,45.0
A000208,S003,Q0057,AI_Basics,1.0,2026-09-02 23:38:57,a,1,28.0
A002966,S036,Q0022,Python,4.0,2026-09-03 00:05:57,d,0,46.0
A000202,S003,Q0037,Statistics,4.0,2026-09-03 00:13:57,a,0,57.0
A000206,S003,Q0059,AI_Basics,4.0,2026-09-03 00:16:57,b,0,59.0
A000281,S004,Q0017,Python,2.0,2026-09-03 00:20:57,b,1,25.0
A002317,S028,Q0078,Neural_Networks,3.0,2026-09-03 00:22:57,b,1,39.0
A000992,S012,Q0040,Statistics,3.0,2026-09-03 00:23:57,b,1,34.0
A000362,S005,Q0036,Data_Structures,4.0,2026-09-03 00:29:57,b,1,63.0
A001147,S014,Q0100,RNN,3.0,2026-09-03 00:43:57,a,0,49.0
A002648,S032,Q0116,LSTM,1.0,2026-09-03 01:00:57,c,0,28.0
A002136,S026,Q0087,CNN,1.0,2026-09-03 01:02:57,b,1,31.0
A003053,S037,Q0025,Data_Structures,4.0,2026-09-03 01:03:57,b,0,48.0
A000280,S004,Q0042,Statistics,5.0,2026-09-03 01:06:57,d,0,57.0
A002879,S035,Q0115,LSTM,4.0,2026-09-03 01:15:57,c,0,58.0
A001979,S024,Q0035,Data_Structures,4.0,2026-09-03 01:18:57,c,1,30.0
A003224,S039,Q0097,RNN,2.0,2026-09-03 01:28:57,a,0,28.0
A001977,S024,Q0020,Python,2.0,2026-09-03 01:49:57,c,1,29.0
A002556,S031,Q0110,LSTM,2.0,2026-09-03 01:54:57,a,1,31.0
A001816,S022,Q0124,NLP,2.0,2026-09-03 01:55:57,a,1,18.0
A001562,S019,Q0015,Python,2.0,2026-09-03 01:56:57,b,1,21.0
A000989,S012,Q0124,NLP,2.0,2026-09-03 01:58:57,a,1,25.0
A000720,S009,Q0005,Math_Basics,3.0,2026-09-03 02:10:57,b,0,47.0
A002474,S030,Q0036,Data_Structures,4.0,2026-09-03 02:15:57,b,1,51.0
A002059,S025,Q0093,CNN,4.0,2026-09-03 02:27:57,b,1,46.0
A000121,S002,Q0034,Data_Structures,3.0,2026-09-03 02:28:57,b,1,48.0
A000808,S010,Q0111,LSTM,1.0,2026-09-03 02:31:57,b,0,30.0
A002134,S026,Q0086,CNN,2.0,2026-09-03 02:33:57,c,0,28.0
A000991,S012,Q0035,Data_Structures,4.0,2026-09-03 02:37:57,c,1,47.0
A000633,S008,Q0056,AI_Basics,1.0,2026-09-03 02:45:57,b,1,34.0
A002226,S027,Q0130,NLP,2.0,2026-09-03 02:55:57,a,1,21.0
A001070,S013,Q0088,CNN,2.0,2026-09-03 02:56:57,d,0,48.0
A000907,S011,Q0004,Math_Basics,2.0,2026-09-03 02:59:57,b,1,26.0
A000284,S004,Q0069,ML,5.0,2026-09-03 03:03:57,c,0,63.0
A002313,S028,Q0131,NLP,1.0,2026-09-03 03:18:57,a,1,21.0
A002231,S027,Q0089,CNN,1.0,2026-09-03 03:25:57,d,0,
A003056,S037,Q0012,Math_Basics,4.0,2026-09-03 03:28:57,b,0,46.0
A000638,S008,Q0119,LSTM,4.0,2026-09-03 03:55:57,a,0,50.0
A002882,S035,Q0092,CNN,3.0,2026-09-03 04:31:57,d,0,45.0
A003316,S040,Q0013,Python,2.0,2026-09-03 04:37:57,b,1,31.0
A000812,S010,Q0044,Statistics,3.0,2026-09-03 05:03:57,c,1,49.0
A001327,S016,Q0079,Neural_Networks,5.0,2026-09-03 05:06:57,a,0,47.0
A001910,S023,Q0035,Data_Structures,4.0,2026-09-03 05:24:57,a,0,51.0
A002066,S025,Q0116,LSTM,1.0,2026-09-03 05:29:57,b,1,16.0
A000124,S002,Q0103,RNN,3.0,2026-09-03 05:30:57,b,1,20.0
A002069,S025,Q0091,CNN,2.0,2026-09-03 05:34:57,b,1,29.0
A001567,S019,Q0003,Math_Basics,1.0,2026-09-03 05:34:57,b,1,25.0
A000993,S012,Q0100,RNN,3.0,2026-09-03 05:44:57,b,1,29.0
A001159,S014,Q0042,Statistics,5.0,2026-09-03 05:52:57,c,0,62.0
A000728,S009,Q0032,Data_Structures,5.0,2026-09-03 06:02:57,d,0,78.0
A000290,S004,Q0038,Statistics,2.0,2026-09-03 06:05:57,b,1,34.0
A000036,S001,Q0046,Statistics,3.0,2026-09-03 06:06:57,d,0,38.0
A001745,S021,Q0116,LSTM,1.0,2026-09-03 06:12:57,b,1,13.0
A001738,S021,Q0065,ML,1.0,2026-09-03 06:16:57,b,1,42.0
A001984,S024,Q0019,Python,5.0,2026-09-03 06:27:57,a,0,33.0
A001328,S016,Q0043,Statistics,4.0,2026-09-03 06:27:57,c,1,35.0
A002234,S027,Q0028,Data_Structures,5.0,2026-09-03 06:38:57,b,1,40.0
A001821,S022,Q0121,NLP,3.0,2026-09-03 06:39:57,a,1,26.0
A001330,S016,Q0109,LSTM,4.0,2026-09-03 06:43:57,a,1,50.0
A001908,S023,Q0063,ML,2.0,2026-09-03 06:48:57,b,1,31.0
A000123,S002,Q0047,Statistics,5.0,2026-09-03 06:55:57,d,0,72.0
A000367,S005,Q0004,Math_Basics,2.0,2026-09-03 06:55:57,b,1,33.0
A002319,S028,Q0003,Math_Basics,1.0,2026-09-03 06:56:57,b,1,27.0
A000288,S004,Q0091,CNN,2.0,2026-09-03 06:57:57,d,0,36.0
A002808,S034,Q0018,Python,1.0,2026-09-03 07:07:57,b,1,30.0
A000996,S012,Q0073,Neural_Networks,5.0,2026-09-03 07:33:57,d,0,54.0
A001660,S020,Q0023,Python,4.0,2026-09-03 07:42:57,b,1,52.0
A000814,S010,Q0125,NLP,1.0,2026-09-03 07:52:57,a,1,31.0
A000912,S011,Q0113,LSTM,5.0,2026-09-03 07:52:57,d,0,44.0
A001074,S013,Q0109,LSTM,4.0,2026-09-03 07:54:57,b,0,50.0
A000037,S001,Q0129,NLP,1.0,2026-09-03 07:56:57,b,1,28.0
A002065,S025,Q0051,AI_Basics,3.0,2026-09-03 08:05:57,b,1,42.0
A002884,S035,Q0089,CNN,1.0,2026-09-03 08:12:57,d,0,30.0
A001823,S022,Q0050,AI_Basics,3.0,2026-09-03 08:20:57,b,1,32.0
A001982,S024,Q0093,CNN,4.0,2026-09-03 08:32:57,b,1,30.0
A000286,S004,Q0105,RNN,4.0,2026-09-03 08:34:57,a,0,51.0
A003314,S040,Q0100,RNN,3.0,2026-09-03 08:35:57,b,1,32.0
A000562,S007,Q0061,ML,3.0,2026-09-03 08:38:57,d,0,49.0
A002479,S030,Q0126,NLP,2.0,2026-09-03 08:40:57,b,1,19.0
A003233,S039,Q0056,AI_Basics,1.0,2026-09-03 08:44:57,b,1,-5.0
A001820,S022,Q0082,Neural_Networks,2.0,2026-09-03 08:48:57,b,1,20.0
A002067,S025,Q0071,ML,3.0,2026-09-03 08:53:57,b,1,30.0
A001743,S021,Q0065,ML,1.0,2026-09-03 08:57:57,b,1,
A002729,S033,Q0060,AI_Basics,1.0,2026-09-03 09:01:57,b,1,29.0
A000458,S006,Q0027,Data_Structures,2.0,2026-09-03 09:16:57,b,1,27.0
A001906,S023,Q0098,RNN,4.0,2026-09-03 09:18:57,a,1,50.0
A003131,S038,Q0112,LSTM,3.0,2026-09-03 09:22:57,c,0,36.0
A001907,S023,Q0103,RNN,3.0,2026-09-03 09:39:57,b,1,35.0
A001570,S019,Q0037,Statistics,4.0,2026-09-03 09:45:57,c,1,58.0
A001077,S013,Q0119,LSTM,4.0,2026-09-03 09:46:57,d,0,65.0
A001075,S013,Q0037,Statistics,4.0,2026-09-03 09:50:57,b,0,62.0
A002407,S029,Q0042,Statistics,5.0,2026-09-03 10:12:57,c,0,63.0
A000727,S009,Q0049,AI_Basics,4.0,2026-09-03 10:17:57,c,0,48.0
A002805,S034,Q0110,LSTM,2.0,2026-09-03 10:21:57,d,0,36.0
A001744,S021,Q0016,Python,3.0,2026-09-03 10:33:57,a,1,25.0
A002557,S031,Q0050,AI_Basics,3.0,2026-09-03 10:33:57,b,1,40.0
A003054,S037,Q0011,Math_Basics,1.0,2026-09-03 10:41:57,c,1,36.0
A000368,S005,Q0071,ML,3.0,2026-09-03 10:56:57,d,0,36.0
A000560,S007,Q0050,AI_Basics,3.0,2026-09-03 11:07:57,a,0,54.0
A002730,S033,Q0043,Statistics,4.0,2026-09-03 11:32:57,c,1,36.0
A002802,S034,Q0037,Statistics,4.0,2026-09-03 11:36:57,c,1,45.0
A002406,S029,Q0050,AI_Basics,3.0,2026-09-03 11:44:57,b,1,32.0
A002803,S034,Q0045,Statistics,1.0,2026-09-03 11:47:57,b,1,17.0
A001406,S017,Q0085,CNN,5.0,2026-09-03 12:00:57,b,1,37.0
A002476,S030,Q0022,Python,4.0,2026-09-03 12:01:57,a,1,53.0
A001736,S021,Q0027,Data_Structures,2.0,2026-09-03 12:48:57,b,1,26.0
A000456,S006,Q0117,LSTM,5.0,2026-09-03 13:01:57,b,1,50.0
A002804,S034,Q0118,LSTM,4.0,2026-09-03 13:02:57,d,0,73.0
A003135,S038,Q0052,AI_Basics,3.0,2026-09-03 13:02:57,c,0,42.0
A003133,S038,Q0110,LSTM,2.0,2026-09-03 13:10:57,a,1,33.0
A001240,S015,Q0003,Math_Basics,1.0,2026-09-03 13:10:57,b,1,27.0
A003134,S038,Q0108,RNN,5.0,2026-09-03 13:26:57,a,0,52.0
A000561,S007,Q0028,Data_Structures,5.0,2026-09-03 13:27:57,c,0,76.0
A002318,S028,Q0118,LSTM,4.0,2026-09-03 13:47:57,d,0,45.0
A001983,S024,Q0055,AI_Basics,3.0,2026-09-03 13:50:57,a,1,36.0
A000558,S007,Q0035,Data_Structures,4.0,2026-09-03 14:05:57,d,0,65.0
A000122,S002,Q0032,Data_Structures,5.0,2026-09-03 14:13:57,c,1,62.0
A001326,S016,Q0021,Python,5.0,2026-09-03 14:25:57,d,0,54.0
A001905,S023,Q0042,Statistics,5.0,2026-09-03 14:25:57,c,0,58.0
A002140,S026,Q0047,Statistics,5.0,2026-09-03 14:30:57,b,1,49.0
A002881,S035,Q0065,ML,1.0,2026-09-03 14:33:57,b,1,22.0
A001904,S023,Q0129,NLP,1.0,2026-09-03 14:36:57,b,1,26.0
A000641,S008,Q0108,RNN,5.0,2026-09-03 14:40:57,d,0,65.0
A002480,S030,Q0038,Statistics,2.0,2026-09-03 14:42:57,b,1,20.0
A002883,S035,Q0053,AI_Basics,4.0,2026-09-03 14:43:57,c,0,50.0
A000210,S003,Q0055,AI_Basics,3.0,2026-09-03 14:48:57,d,0,43.0
A001244,S015,Q0125,NLP,1.0,2026-09-03 14:53:57,a,1,26.0
A001153,S014,Q0029,Data_Structures,1.0,2026-09-03 14:57:57,b,1,30.0
A002477,S030,Q0083,Neural_Networks,4.0,2026-09-03 15:03:57,b,1,49.0
A000642,S008,Q0119,LSTM,4.0,2026-09-03 15:05:57,c,0,67.0
A001981,S024,Q0005,Math_Basics,3.0,2026-09-03 15:17:57,b,0,37.0
A001160,S014,Q0078,Neural_Networks,3.0,2026-09-03 15:26:57,a,0,52.0
A003234,S039,Q0055,AI_Basics,3.0,2026-09-03 15:26:57,a,1,55.0
A001739,S021,Q0109,LSTM,4.0,2026-09-03 15:35:57,a,1,25.0
A001909,S023,Q0078,Neural_Networks,3.0,2026-09-03 15:47:57,b,1,28.0
A001826,S022,Q0076,Neural_Networks,2.0,2026-09-03 16:16:57,b,1,22.0
A001658,S020,Q0092,CNN,3.0,2026-09-03 16:28:57,a,1,33.0
A003057,S037,Q0029,Data_Structures,1.0,2026-09-03 16:29:57,b,1,24.0
A002230,S027,Q0108,RNN,5.0,2026-09-03 16:36:57,b,1,35.0
A003317,S040,Q0127,NLP,3.0,2026-09-03 16:40:57,b,1,20.0
A002408,S029,Q0131,NLP,1.0,2026-09-03 16:47:57,b,0,24.0
A001076,S013,Q0072,ML,5.0,2026-09-03 16:52:57,a,1,77.0
A002233,S027,Q0002,Math_Basics,4.0,2026-09-03 17:07:57,c,1,39.0
A002481,S030,Q0095,CNN,5.0,2026-09-03 17:14:57,a,0,48.0
A001661,S020,Q0055,AI_Basics,3.0,2026-09-03 17:16:57,a,1,40.0
A000913,S011,Q0082,Neural_Networks,2.0,2026-09-03 17:17:57,b,1,31.0
A001740,S021,Q0059,AI_Basics,4.0,2026-09-03 17:26:57,a,1,35.0
A001481,S018,Q0054,AI_Basics,4.0,2026-09-03 17:29:57,c,0,51.0
A000043,S001,Q0104,RNN,2.0,2026-09-03 17:32:57,b,1,36.0
A001401,S017,Q0086,CNN,2.0,2026-09-03 17:35:57,b,1,13.0
A001742,S021,Q0058,AI_Basics,5.0,2026-09-03 17:37:57,b,1,52.0
A003315,S040,Q0075,Neural_Networks,5.0,2026-09-03 17:39:57,c,0,42.0
A001157,S014,Q0032,Data_Structures,5.0,2026-09-03 17:42:57,a,0,59.0
A002558,S031,Q0026,Data_Structures,2.0,2026-09-03 18:09:57,c,0,18.0
A000287,S004,Q0054,AI_Basics,4.0,2026-09-03 18:14:57,c,0,51.0
A002232,S027,Q0079,Neural_Networks,5.0,2026-09-03 18:21:57,a,0,41.0
A000370,S005,Q0064,ML,1.0,2026-09-03 18:38:57,c,0,32.0
A001156,S014,Q0040,Statistics,3.0,2026-09-03 18:39:57,c,0,46.0
A002320,S028,Q0081,Neural_Networks,5.0,2026-09-03 18:46:57,c,0,50.0
A003055,S037,Q0061,ML,3.0,2026-09-03 18:48:57,b,1,42.0
A001568,S019,Q0081,Neural_Networks,5.0,2026-09-03 18:48:57,b,1,27.0
A001566,S019,Q0014,Python,3.0,2026-09-03 18:50:57,a,1,33.0
A001479,S018,Q0099,RNN,2.0,2026-09-03 18:51:57,c,0,43.0
A001405,S017,Q0057,AI_Basics,1.0,2026-09-03 18:54:57,a,1,11.0
A000292,S004,Q0097,RNN,2.0,2026-09-03 18:56:57,d,0,
A002560,S031,Q0092,CNN,3.0,2026-09-03 19:03:57,a,1,26.0
A000034,S001,Q0084,Neural_Networks,1.0,2026-09-03 19:03:57,b,1,29.0
A002139,S026,Q0107,RNN,1.0,2026-09-03 19:11:57,a,1,20.0
A000637,S008,Q0017,Python,2.0,2026-09-03 19:24:57,b,1,38.0
A003132,S038,Q0068,ML,2.0,2026-09-03 19:33:57,a,0,14.0
A000369,S005,Q0001,Math_Basics,5.0,2026-09-03 19:37:57,c,1,55.0
A000995,S012,Q0071,ML,3.0,2026-09-03 19:38:57,b,1,24.0
A002064,S025,Q0120,LSTM,5.0,2026-09-03 19:44:57,b,1,36.0
A001158,S014,Q0075,Neural_Networks,5.0,2026-09-03 19:45:57,c,0,74.0
A000640,S008,Q0100,RNN,3.0,2026-09-03 19:50:57,c,0,39.0
A001825,S022,Q0015,Python,2.0,2026-09-03 19:51:57,b,1,20.0
A000911,S011,Q0123,NLP,3.0,2026-09-03 19:52:57,a,1,46.0
A003312,S040,Q0071,ML,3.0,2026-09-03 19:56:57,a,0,30.0
A001746,S021,Q0120,LSTM,5.0,2026-09-03 20:01:57,b,1,36.0
A002475,S030,Q0038,Statistics,2.0,2026-09-03 20:03:57,b,1,25.0
A000459,S006,Q0129,NLP,1.0,2026-09-03 20:10:57,b,1,31.0
A002321,S028,Q0047,Statistics,5.0,2026-09-03 20:22:57,b,1,41.0
A000291,S004,Q0056,AI_Basics,1.0,2026-09-03 20:27:57,b,1,27.0
A001659,S020,Q0042,Statistics,5.0,2026-09-03 20:29:57,b,1,28.0
A003058,S037,Q0129,NLP,1.0,2026-09-03 20:37:57,b,1,32.0
A003232,S039,Q0088,CNN,2.0,2026-09-03 20:43:57,b,1,23.0
A001824,S022,Q0087,CNN,1.0,2026-09-03 20:58:57,b,1,12.0
A001480,S018,Q0086,CNN,2.0,2026-09-03 20:59:57,d,0,51.0
A001662,S020,Q0019,Python,5.0,2026-09-03 21:07:57,a,0,66.0
A000455,S006,Q0111,LSTM,1.0,2026-09-03 21:29:57,a,1,20.0
A002971,S036,Q0050,AI_Basics,3.0,2026-09-03 21:46:57,a,0,58.0
A000994,S012,Q0014,Python,3.0,2026-09-03 21:49:57,d,0,47.0
A001402,S017,Q0091,CNN,2.0,2026-09-03 22:09:57,b,1,32.0
A002068,S025,Q0029,Data_Structures,1.0,2026-09-03 22:10:57,b,1,19.0
A000035,S001,Q0011,Math_Basics,1.0,2026-09-03 22:18:57,c,1,19.0
A000038,S001,Q0048,Statistics,4.0,2026-09-03 22:25:57,b,1,47.0
A000726,S009,Q0088,CNN,2.0,2026-09-03 22:33:57,d,0,35.0
A001154,S014,Q0036,Data_Structures,4.0,2026-09-03 22:52:57,d,0,49.0
A000559,S007,Q0069,ML,5.0,2026-09-03 22:53:57,a,1,71.0
A002806,S034,Q0120,LSTM,5.0,2026-09-03 22:53:57,d,0,68.0
A001569,S019,Q0122,NLP,5.0,2026-09-03 23:25:57,d,0,43.0
A000041,S001,Q0005,Math_Basics,3.0,2026-09-03 23:27:57,a,1,46.0
A001819,S022,Q0108,RNN,5.0,2026-09-03 23:31:57,c,0,43.0
A001241,S015,Q0047,Statistics,5.0,2026-09-03 23:36:57,b,1,44.0
A000639,S008,Q0082,Neural_Networks,2.0,2026-09-03 23:51:57,d,0,34.0
A000126,S002,Q0130,NLP,2.0,2026-09-03 23:53:57,a,1,31.0
A002478,S030,Q0002,Math_Basics,4.0,2026-09-03 23:55:57,a,0,65.0
A001161,S014,Q0008,Math_Basics,5.0,2026-09-03 23:55:57,c,0,82.0
A000040,S001,Q0131,NLP,1.0,2026-09-04 00:07:57,a,1,19.0
A003313,S040,Q0074,Neural_Networks,3.0,2026-09-04 00:10:57,b,1,26.0
A001822,S022,Q0064,ML,1.0,2026-09-04 00:11:57,a,1,13.0
A000039,S001,Q0104,RNN,2.0,2026-09-04 00:13:57,b,1,44.0
A001073,S013,Q0080,Neural_Networks,2.0,2026-09-04 00:13:57,a,1,45.0
A001243,S015,Q0107,RNN,1.0,2026-09-04 00:19:57,a,1,28.0
A002559,S031,Q0036,Data_Structures,4.0,2026-09-04 00:34:57,c,0,38.0
A002653,S032,Q0131,NLP,1.0,2026-09-04 00:34:57,a,1,39.0
A003235,S039,Q0003,Math_Basics,1.0,2026-09-04 00:44:57,b,1,30.0
A001737,S021,Q0099,RNN,2.0,2026-09-04 00:59:57,a,1,26.0
A001403,S017,Q0090,CNN,1.0,2026-09-04 01:00:57,a,1,20.0
A000289,S004,Q0053,AI_Basics,4.0,2026-09-04 01:03:57,d,0,59.0
A001404,S017,Q0060,AI_Basics,1.0,2026-09-04 01:04:57,b,1,11.0
A000457,S006,Q0021,Python,5.0,2026-09-04 01:07:57,b,1,43.0
A001155,S014,Q0023,Python,4.0,2026-09-04 01:12:57,d,0,39.0
A000563,S007,Q0069,ML,5.0,2026-09-04 01:22:57,c,0,72.0
A001072,S013,Q0049,AI_Basics,4.0,2026-09-04 01:26:57,c,0,54.0
A000813,S010,Q0095,CNN,5.0,2026-09-04 01:42:57,a,0,88.0
A001478,S018,Q0078,Neural_Networks,3.0,2026-09-04 01:44:57,d,0,52.0
A001242,S015,Q0080,Neural_Networks,2.0,2026-09-04 01:46:57,a,1,21.0
A000042,S001,Q0007,Math_Basics,5.0,2026-09-04 01:55:57,b,0,61.0
A001329,S016,Q0026,Data_Structures,2.0,2026-09-04 01:56:57,a,1,35.0
A000125,S002,Q0003,Math_Basics,1.0,2026-09-04 02:06:57,b,1,33.0
A001911,S023,Q0051,AI_Basics,3.0,2026-09-04 02:28:57,b,1,-5.0
A002807,S034,Q0088,CNN,2.0,2026-09-04 02:39:57,b,1,29.0
A002970,S036,Q0117,LSTM,5.0,2026-09-04 02:50:57,c,0,62.0
A002652,S032,Q0009,Math_Basics,2.0,2026-09-04 02:52:57,a,1,32.0
A002322,S028,Q0055,AI_Basics,3.0,2026-09-04 02:57:57,a,1,42.0
A001741,S021,Q0009,Math_Basics,2.0,2026-09-04 03:14:57,a,1,31.0
A002326,S028,Q0020,Python,2.0,2026-09-04 03:23:57,c,1,20.0
A000298,S004,Q0004,Math_Basics,2.0,2026-09-04 03:24:57,d,0,36.0
A002141,S026,Q0027,Data_Structures,2.0,2026-09-04 03:27:57,b,1,26.0
A002482,S030,Q0051,AI_Basics,3.0,2026-09-04 03:37:57,b,1,35.0
A001575,S019,Q0091,CNN,2.0,2026-09-04 03:56:57,b,1,19.0
